timestamp,run_id,split,scenario_label,event_stage,rated_current_a,current_l1_a,current_l2_a,current_l3_a,cabinet_temperature_c,surface_temperature_l1_c,surface_temperature_l2_c,surface_temperature_l3_c,relative_humidity_pct,pd_index,pd_pulse_count,arc_status,overload_flag,connection_fault_flag,insulation_risk_flag
2026-01-22T04:35:00,run_022,test,arc,normal,600.0,218.68,214.8,219.4,23.06,28.5,28.16,28.11,61.24,1.87,3,0,0,0,0
2026-01-22T04:40:00,run_022,test,arc,normal,600.0,215.16,215.33,212.55,23.1,28.49,28.15,28.01,60.89,2.8,2,0,0,0,0
2026-01-22T04:45:00,run_022,test,arc,normal,600.0,229.67,229.08,225.54,23.21,28.45,28.03,27.97,60.61,3.48,5,0,0,0,0
2026-01-22T04:50:00,run_022,test,arc,normal,600.0,214.22,227.24,217.73,23.2,28.44,28.22,27.98,60.57,2.55,4,0,0,0,0
2026-01-22T04:55:00,run_022,test,arc,normal,600.0,215.6,210.56,221.08,23.17,28.44,28.06,27.84,60.64,3.19,5,0,0,0,0
2026-01-22T05:00:00,run_022,test,arc,normal,600.0,215.96,214.01,207.07,23.19,28.38,27.85,27.8,60.54,3.92,6,0,0,0,0
2026-01-22T05:05:00,run_022,test,arc,normal,600.0,230.93,227.38,225.09,23.31,28.55,27.85,27.79,60.75,0.38,2,0,0,0,0
2026-01-22T05:10:00,run_022,test,arc,normal,600.0,237.42,240.67,242.19,23.36,28.48,27.97,27.94,60.78,2.93,4,0,0,0,0
2026-01-22T05:15:00,run_022,test,arc,normal,600.0,243.96,246.03,242.78,23.35,28.83,28.15,27.83,61.13,3.71,6,0,0,0,0
2026-01-22T05:20:00,run_022,test,arc,normal,600.0,255.5,260.94,244.72,23.42,28.9,28.2,28.08,60.65,5.06,0,0,0,0,0
2026-01-22T05:25:00,run_022,test,arc,normal,600.0,252.14,252.16,253.39,23.53,28.8,28.57,28.23,60.89,4.58,8,0,0,0,0
2026-01-22T05:30:00,run_022,test,arc,normal,600.0,262.65,254.48,252.97,23.7,29.05,28.66,28.27,61.16,2.0,6,0,0,0,0
2026-01-22T05:35:00,run_022,test,arc,normal,600.0,256.7,254.52,251.06,23.72,29.08,28.8,28.63,61.16,2.13,4,0,0,0,0
2026-01-22T05:40:00,run_022,test,arc,normal,600.0,244.61,244.5,248.43,23.79,29.32,28.99,28.84,60.92,6.27,5,0,0,0,0
2026-01-22T05:45:00,run_022,test,arc,normal,600.0,246.2,239.09,247.49,23.74,29.47,29.11,28.85,61.23,3.88,6,0,0,0,0
2026-01-22T05:50:00,run_022,test,arc,normal,600.0,249.92,246.22,250.24,23.74,29.68,29.33,29.11,60.71,2.53,3,0,0,0,0
2026-01-22T05:55:00,run_022,test,arc,normal,600.0,240.97,239.13,235.35,23.72,29.77,29.29,29.18,60.8,4.77,4,0,0,0,0
2026-01-22T06:00:00,run_022,test,arc,normal,600.0,243.15,246.16,250.65,23.77,30.07,29.32,29.28,60.64,2.62,1,0,0,0,0
2026-01-22T06:05:00,run_022,test,arc,normal,600.0,257.66,265.31,252.34,23.8,30.14,29.23,29.28,60.37,1.87,2,0,0,0,0
2026-01-22T06:10:00,run_022,test,arc,normal,600.0,260.24,263.7,258.35,23.84,30.52,29.52,29.52,60.38,3.73,1,0,0,0,0
2026-01-22T06:15:00,run_022,test,arc,normal,600.0,260.42,266.58,267.69,23.9,30.69,29.76,29.5,60.27,2.67,2,0,0,0,0
2026-01-22T06:20:00,run_022,test,arc,normal,600.0,262.58,260.23,268.82,23.9,30.81,29.83,29.54,60.08,5.38,2,0,0,0,0
2026-01-22T06:25:00,run_022,test,arc,normal,600.0,250.57,252.44,247.32,24.11,30.91,29.98,29.56,59.87,2.97,4,0,0,0,0
2026-01-22T06:30:00,run_022,test,arc,normal,600.0,257.0,263.84,263.18,24.21,30.74,29.94,29.64,59.86,1.78,1,0,0,0,0
2026-01-22T06:35:00,run_022,test,arc,normal,600.0,255.24,252.49,257.06,24.29,30.85,29.76,29.66,59.99,2.53,4,0,0,0,0
2026-01-22T06:40:00,run_022,test,arc,normal,600.0,258.05,244.79,264.26,24.39,31.0,29.84,29.8,59.79,0.55,1,0,0,0,0
2026-01-22T06:45:00,run_022,test,arc,normal,600.0,253.55,262.62,262.33,24.34,31.23,30.12,29.86,59.83,3.16,0,0,0,0,0
2026-01-22T06:50:00,run_022,test,arc,normal,600.0,253.38,250.72,254.57,24.36,31.19,30.07,29.96,60.0,6.45,7,0,0,0,0
2026-01-22T06:55:00,run_022,test,arc,normal,600.0,256.28,253.82,251.27,24.4,31.22,30.19,30.02,59.7,0.92,2,0,0,0,0
2026-01-22T07:00:00,run_022,test,arc,normal,600.0,252.7,250.73,246.93,24.54,31.14,30.21,30.28,59.27,3.43,5,0,0,0,0
2026-01-22T07:05:00,run_022,test,arc,normal,600.0,255.05,258.61,257.77,24.58,31.35,30.52,30.29,59.22,3.49,5,0,0,0,0
2026-01-22T07:10:00,run_022,test,arc,normal,600.0,272.85,263.19,262.39,24.65,31.6,30.66,30.44,59.48,5.82,5,0,0,0,0
2026-01-22T07:15:00,run_022,test,arc,normal,600.0,254.41,258.46,255.26,24.69,31.66,30.83,30.71,59.34,3.54,2,0,0,0,0
2026-01-22T07:20:00,run_022,test,arc,normal,600.0,256.33,246.16,257.58,24.7,31.66,30.77,30.83,59.6,3.64,2,0,0,0,0
2026-01-22T07:25:00,run_022,test,arc,normal,600.0,252.9,254.88,261.64,24.79,31.65,30.87,30.88,59.26,5.7,8,0,0,0,0
2026-01-22T07:30:00,run_022,test,arc,normal,600.0,254.66,257.52,261.16,24.92,31.79,31.24,30.9,58.88,2.76,5,0,0,0,0
2026-01-22T07:35:00,run_022,test,arc,normal,600.0,260.23,256.99,263.71,25.01,31.86,31.39,31.28,58.88,2.8,2,0,0,0,0
2026-01-22T07:40:00,run_022,test,arc,normal,600.0,279.94,260.78,255.07,25.06,32.12,31.21,31.38,59.57,0.94,2,0,0,0,0
2026-01-22T07:45:00,run_022,test,arc,normal,600.0,253.15,252.25,257.33,25.09,32.18,31.18,31.33,59.42,2.56,3,0,0,0,0
2026-01-22T07:50:00,run_022,test,arc,normal,600.0,255.58,265.72,260.19,25.22,32.23,31.36,31.36,59.29,3.2,3,0,0,0,0
2026-01-22T07:55:00,run_022,test,arc,normal,600.0,264.08,259.61,253.72,25.3,32.3,31.28,31.55,59.24,0.48,1,0,0,0,0
2026-01-22T08:00:00,run_022,test,arc,normal,600.0,265.8,274.48,262.42,25.35,32.44,31.52,31.63,59.29,1.94,1,0,0,0,0
2026-01-22T08:05:00,run_022,test,arc,normal,600.0,262.9,259.27,259.19,25.37,32.53,31.47,32.12,58.96,2.53,2,0,0,0,0
2026-01-22T08:10:00,run_022,test,arc,normal,600.0,267.72,271.78,270.59,25.4,32.65,31.28,32.0,58.81,3.43,2,0,0,0,0
2026-01-22T08:15:00,run_022,test,arc,normal,600.0,261.54,265.67,256.85,25.51,32.89,31.62,31.9,58.57,1.51,3,0,0,0,0
2026-01-22T08:20:00,run_022,test,arc,normal,600.0,272.89,272.17,274.58,25.6,32.77,31.82,32.15,58.43,2.63,4,0,0,0,0
2026-01-22T08:25:00,run_022,test,arc,normal,600.0,284.99,288.32,278.33,25.67,32.99,32.04,32.16,58.44,2.66,3,0,0,0,0
2026-01-22T08:30:00,run_022,test,arc,normal,600.0,295.8,290.76,286.63,25.7,33.16,32.24,32.39,58.5,5.32,8,0,0,0,0
2026-01-22T08:35:00,run_022,test,arc,normal,600.0,293.68,277.87,287.67,25.79,33.44,32.47,32.58,58.43,2.56,5,0,0,0,0
2026-01-22T08:40:00,run_022,test,arc,normal,600.0,282.04,283.61,280.64,25.83,33.8,32.54,32.61,58.34,4.23,7,0,0,0,0
2026-01-22T08:45:00,run_022,test,arc,normal,600.0,281.9,282.1,289.97,25.91,33.97,32.39,32.89,58.01,1.17,2,0,0,0,0
2026-01-22T08:50:00,run_022,test,arc,normal,600.0,279.63,269.28,275.66,26.01,33.94,32.69,32.77,57.72,1.17,0,0,0,0,0
2026-01-22T08:55:00,run_022,test,arc,normal,600.0,291.42,288.39,290.86,25.98,34.14,32.66,33.04,57.97,1.37,3,0,0,0,0
2026-01-22T09:00:00,run_022,test,arc,normal,600.0,287.45,288.92,286.44,26.02,34.25,32.68,33.05,57.82,1.77,2,0,0,0,0
2026-01-22T09:05:00,run_022,test,arc,normal,600.0,291.91,280.45,289.66,26.05,34.57,32.7,33.45,57.54,2.67,1,0,0,0,0
2026-01-22T09:10:00,run_022,test,arc,normal,600.0,303.92,304.39,301.83,26.12,34.9,32.91,33.37,57.4,2.94,1,0,0,0,0
2026-01-22T09:15:00,run_022,test,arc,normal,600.0,305.12,296.83,297.53,26.21,35.01,33.12,33.43,57.21,2.43,4,0,0,0,0
2026-01-22T09:20:00,run_022,test,arc,normal,600.0,278.39,282.35,281.82,26.22,35.08,33.13,33.48,57.18,5.8,3,0,0,0,0
2026-01-22T09:25:00,run_022,test,arc,normal,600.0,286.5,288.34,289.44,26.26,34.91,33.15,33.63,57.64,1.69,3,0,0,0,0
2026-01-22T09:30:00,run_022,test,arc,normal,600.0,293.05,292.14,282.93,26.36,35.12,33.53,33.49,58.0,0.25,3,0,0,0,0
2026-01-22T09:35:00,run_022,test,arc,normal,600.0,286.28,286.07,278.05,26.34,35.29,33.67,33.45,58.13,2.37,2,0,0,0,0
2026-01-22T09:40:00,run_022,test,arc,normal,600.0,282.19,292.55,284.13,26.41,35.33,33.89,33.75,58.32,2.41,1,0,0,0,0
2026-01-22T09:45:00,run_022,test,arc,normal,600.0,278.02,281.36,285.41,26.56,35.33,34.06,33.88,58.17,2.8,5,0,0,0,0
2026-01-22T09:50:00,run_022,test,arc,normal,600.0,284.11,278.41,274.37,26.69,35.71,34.03,33.71,58.26,1.66,2,0,0,0,0
2026-01-22T09:55:00,run_022,test,arc,normal,600.0,280.94,287.71,284.35,26.74,35.72,34.17,34.03,58.07,5.21,4,0,0,0,0
2026-01-22T10:00:00,run_022,test,arc,normal,600.0,289.05,298.26,297.36,26.81,35.83,34.54,34.07,57.51,1.85,4,0,0,0,0
2026-01-22T10:05:00,run_022,test,arc,normal,600.0,297.27,297.72,296.07,26.85,35.72,34.87,34.39,56.94,2.94,7,0,0,0,0
2026-01-22T10:10:00,run_022,test,arc,normal,600.0,299.86,311.36,309.09,26.97,36.03,35.04,34.66,56.66,1.24,1,0,0,0,0
2026-01-22T10:15:00,run_022,test,arc,normal,600.0,320.11,319.41,327.83,27.05,36.26,35.29,34.97,56.26,3.29,4,0,0,0,0
2026-01-22T10:20:00,run_022,test,arc,normal,600.0,313.71,323.07,320.68,27.04,36.26,35.58,35.09,56.12,5.53,4,0,0,0,0
2026-01-22T10:25:00,run_022,test,arc,normal,600.0,296.49,313.05,311.69,27.14,36.55,35.68,35.32,55.86,1.59,4,0,0,0,0
2026-01-22T10:30:00,run_022,test,arc,normal,600.0,301.24,306.99,304.72,27.11,36.74,35.67,35.47,56.21,3.37,6,0,0,0,0
2026-01-22T10:35:00,run_022,test,arc,normal,600.0,329.96,318.74,322.17,27.06,36.8,35.65,35.51,55.94,2.76,6,0,0,0,0
2026-01-22T10:40:00,run_022,test,arc,normal,600.0,324.55,314.35,315.19,27.14,37.26,35.9,35.6,55.4,4.25,5,0,0,0,0
2026-01-22T10:45:00,run_022,test,arc,normal,600.0,332.52,334.32,339.73,27.15,37.46,36.08,35.96,55.17,3.02,1,0,0,0,0
2026-01-22T10:50:00,run_022,test,arc,normal,600.0,345.14,339.18,330.18,27.16,37.69,36.2,36.03,55.41,5.58,5,0,0,0,0
2026-01-22T10:55:00,run_022,test,arc,normal,600.0,347.95,355.83,348.89,27.22,37.89,36.75,36.5,55.48,3.53,1,0,0,0,0
2026-01-22T11:00:00,run_022,test,arc,normal,600.0,349.53,357.04,352.79,27.3,38.22,37.05,36.86,55.05,2.8,5,0,0,0,0
2026-01-22T11:05:00,run_022,test,arc,normal,600.0,365.52,359.64,363.2,27.37,38.62,37.43,37.23,55.06,1.49,2,0,0,0,0
2026-01-22T11:10:00,run_022,test,arc,normal,600.0,370.9,351.34,369.0,27.53,39.18,37.66,37.8,55.27,2.43,2,0,0,0,0
2026-01-22T11:15:00,run_022,test,arc,normal,600.0,360.55,358.94,352.91,27.62,39.45,37.88,38.12,55.13,3.79,2,0,0,0,0
2026-01-22T11:20:00,run_022,test,arc,normal,600.0,351.59,344.21,339.25,27.61,39.83,38.09,38.36,54.76,0.95,3,0,0,0,0
2026-01-22T11:25:00,run_022,test,arc,normal,600.0,340.6,348.37,338.37,27.71,39.97,38.27,38.3,54.66,4.04,2,0,0,0,0
2026-01-22T11:30:00,run_022,test,arc,normal,600.0,344.12,345.36,327.18,27.83,40.23,38.29,38.18,54.73,4.48,2,0,0,0,0
2026-01-22T11:35:00,run_022,test,arc,normal,600.0,344.06,346.5,358.26,27.95,40.13,38.37,38.41,54.41,3.57,4,0,0,0,0
2026-01-22T11:40:00,run_022,test,arc,normal,600.0,354.44,361.96,357.3,27.97,40.32,38.63,38.55,53.91,5.96,5,0,0,0,0
2026-01-22T11:45:00,run_022,test,arc,normal,600.0,369.94,370.54,362.01,28.02,40.6,38.92,38.69,53.59,0.95,0,0,0,0,0
2026-01-22T11:50:00,run_022,test,arc,normal,600.0,381.79,378.92,369.49,28.07,40.97,39.29,39.01,53.8,1.62,5,0,0,0,0
2026-01-22T11:55:00,run_022,test,arc,normal,600.0,383.57,371.32,375.93,28.15,41.45,39.32,39.36,54.13,5.28,4,0,0,0,0
2026-01-22T12:00:00,run_022,test,arc,normal,600.0,367.36,359.76,365.9,28.25,41.62,39.38,39.64,54.3,4.06,4,0,0,0,0
2026-01-22T12:05:00,run_022,test,arc,normal,600.0,360.4,349.17,370.33,28.29,41.59,39.75,39.81,54.55,2.74,1,0,0,0,0
2026-01-22T12:10:00,run_022,test,arc,normal,600.0,370.4,371.88,364.58,28.28,41.82,39.68,40.05,54.73,4.59,9,0,0,0,0
2026-01-22T12:15:00,run_022,test,arc,normal,600.0,369.4,376.54,370.04,28.33,42.0,39.88,40.19,54.28,2.62,3,0,0,0,0
2026-01-22T12:20:00,run_022,test,arc,normal,600.0,367.49,380.49,374.74,28.33,42.15,39.92,40.46,54.12,4.77,3,0,0,0,0
2026-01-22T12:25:00,run_022,test,arc,normal,600.0,376.39,371.22,388.25,28.35,42.27,40.33,40.9,53.98,6.12,6,0,0,0,0
2026-01-22T12:30:00,run_022,test,arc,normal,600.0,396.77,395.95,400.05,28.43,42.41,40.86,41.27,54.15,3.27,2,0,0,0,0
2026-01-22T12:35:00,run_022,test,arc,normal,600.0,399.14,407.19,395.96,28.35,43.06,41.24,41.52,53.76,1.47,2,0,0,0,0
2026-01-22T12:40:00,run_022,test,arc,normal,600.0,394.15,393.97,395.61,28.45,43.09,41.75,41.77,53.49,3.47,1,0,0,0,0
2026-01-22T12:45:00,run_022,test,arc,normal,600.0,416.98,393.94,405.57,28.45,43.65,41.99,42.08,53.74,2.27,2,0,0,0,0
2026-01-22T12:50:00,run_022,test,arc,normal,600.0,392.93,401.62,407.75,28.53,43.95,42.1,42.26,52.95,3.85,6,0,0,0,0
2026-01-22T12:55:00,run_022,test,arc,normal,600.0,399.42,402.77,401.9,28.62,44.18,42.33,42.46,53.18,1.36,1,0,0,0,0
2026-01-22T13:00:00,run_022,test,arc,normal,600.0,407.66,397.05,402.68,28.65,44.78,42.48,42.68,53.03,3.78,2,0,0,0,0
2026-01-22T13:05:00,run_022,test,arc,normal,600.0,427.92,423.78,421.48,28.72,45.17,42.91,43.02,53.18,1.55,5,0,0,0,0
2026-01-22T13:10:00,run_022,test,arc,normal,600.0,421.37,426.01,419.32,28.77,45.49,42.97,43.38,52.83,1.68,3,0,0,0,0
2026-01-22T13:15:00,run_022,test,arc,normal,600.0,407.84,418.83,415.49,28.7,45.59,43.37,43.8,55.06,4.07,3,0,0,0,0
2026-01-22T13:20:00,run_022,test,arc,normal,600.0,406.51,426.89,414.67,28.74,45.78,43.46,43.99,57.65,2.57,0,0,0,0,0
2026-01-22T13:25:00,run_022,test,arc,normal,600.0,428.8,419.89,430.45,28.83,46.15,43.85,44.43,59.63,3.3,0,0,0,0,0
2026-01-22T13:30:00,run_022,test,arc,normal,600.0,413.58,413.38,411.37,28.84,46.18,43.87,44.52,61.75,2.71,3,0,0,0,0
2026-01-22T13:35:00,run_022,test,arc,normal,600.0,420.58,425.46,424.65,28.84,46.51,43.76,44.82,63.41,0.47,2,0,0,0,0
2026-01-22T13:40:00,run_022,test,arc,normal,600.0,426.96,424.26,411.43,28.9,46.52,43.95,44.85,65.59,6.61,7,0,0,0,0
2026-01-22T13:45:00,run_022,test,arc,normal,600.0,407.18,413.04,413.26,28.87,46.68,44.17,45.08,67.12,1.47,3,0,0,0,0
2026-01-22T13:50:00,run_022,test,arc,normal,600.0,392.91,409.42,407.26,28.86,46.49,44.24,45.06,68.27,3.44,2,0,0,0,0
2026-01-22T13:55:00,run_022,test,arc,normal,600.0,419.58,414.32,417.88,28.92,46.75,44.5,45.28,69.28,3.47,1,0,0,0,0
2026-01-22T14:00:00,run_022,test,arc,normal,600.0,403.9,403.09,386.54,28.9,46.78,44.44,44.98,70.31,0.0,1,0,0,0,0
2026-01-22T14:05:00,run_022,test,arc,normal,600.0,416.97,418.17,410.82,28.91,46.63,44.55,45.11,71.61,1.64,5,0,0,0,0
2026-01-22T14:10:00,run_022,test,arc,normal,600.0,416.49,416.49,423.06,28.92,46.94,44.68,45.26,72.87,5.51,4,0,0,0,0
2026-01-22T14:15:00,run_022,test,arc,normal,600.0,418.74,430.85,430.42,28.95,46.81,45.07,45.5,73.84,0.3,0,0,0,0,0
2026-01-22T14:20:00,run_022,test,arc,normal,600.0,431.1,420.76,425.21,28.93,47.36,45.25,45.7,74.53,1.83,0,0,0,0,0
2026-01-22T14:25:00,run_022,test,arc,normal,600.0,423.37,404.54,408.72,28.94,47.68,45.29,45.64,75.43,0.92,0,0,0,0,0
2026-01-22T14:30:00,run_022,test,arc,normal,600.0,416.19,430.94,415.14,28.92,47.79,45.41,45.78,76.34,0.16,3,0,0,0,0
2026-01-22T14:35:00,run_022,test,arc,normal,600.0,417.97,415.34,424.11,28.98,48.02,45.55,45.96,76.62,2.85,3,0,0,0,0
2026-01-22T14:40:00,run_022,test,arc,normal,600.0,418.82,408.57,415.12,28.96,48.06,45.8,45.96,77.43,5.03,6,0,0,0,0
2026-01-22T14:45:00,run_022,test,arc,normal,600.0,411.94,411.03,411.54,29.0,48.12,45.73,46.02,75.5,2.32,4,0,0,0,0
2026-01-22T14:50:00,run_022,test,arc,normal,600.0,408.29,418.43,402.73,29.05,48.05,45.89,46.12,73.36,1.79,0,0,0,0,0
2026-01-22T14:55:00,run_022,test,arc,normal,600.0,398.85,409.13,391.52,29.04,47.7,45.56,46.16,71.75,2.48,2,0,0,0,0
2026-01-22T15:00:00,run_022,test,arc,normal,600.0,425.87,417.29,427.22,29.02,47.98,45.39,46.46,70.1,2.99,4,0,0,0,0
2026-01-22T15:05:00,run_022,test,arc,normal,600.0,440.28,420.81,428.43,28.94,48.05,45.32,46.66,68.5,4.74,5,0,0,0,0
2026-01-22T15:10:00,run_022,test,arc,normal,600.0,439.25,447.06,441.4,28.93,48.28,45.75,46.92,67.46,4.62,4,0,0,0,0
2026-01-22T15:15:00,run_022,test,arc,normal,600.0,430.65,428.59,435.25,28.86,48.6,45.82,46.98,66.33,1.79,1,0,0,0,0
2026-01-22T15:20:00,run_022,test,arc,normal,600.0,436.41,437.91,432.26,28.85,48.73,46.01,47.0,65.37,0.72,2,0,0,0,0
2026-01-22T15:25:00,run_022,test,arc,normal,600.0,411.67,430.2,429.52,28.89,48.49,46.18,47.0,64.54,4.71,5,0,0,0,0
2026-01-22T15:30:00,run_022,test,arc,normal,600.0,405.39,408.3,417.37,28.83,48.22,46.07,47.02,63.67,3.04,3,0,0,0,0
2026-01-22T15:35:00,run_022,test,arc,normal,600.0,422.38,421.74,431.54,28.84,48.13,46.32,47.01,62.34,1.01,1,0,0,0,0
2026-01-22T15:40:00,run_022,test,arc,normal,600.0,424.31,419.58,401.9,28.81,48.06,46.51,46.9,61.79,4.84,6,0,0,0,0
2026-01-22T15:45:00,run_022,test,arc,normal,600.0,404.67,407.68,421.31,28.76,47.86,46.4,46.89,61.15,3.85,2,0,0,0,0
2026-01-22T15:50:00,run_022,test,arc,normal,600.0,404.28,400.71,407.85,28.77,47.72,46.06,46.71,60.42,4.06,7,0,0,0,0
2026-01-22T15:55:00,run_022,test,arc,normal,600.0,411.1,410.99,413.23,28.83,47.74,46.07,46.49,59.53,1.62,3,0,0,0,0
2026-01-22T16:00:00,run_022,test,arc,normal,600.0,395.64,395.16,399.63,28.79,47.71,46.11,46.17,58.94,2.96,0,0,0,0,0
2026-01-22T16:05:00,run_022,test,arc,normal,600.0,390.56,399.42,394.95,28.77,47.4,45.93,45.83,58.28,4.42,0,0,0,0,0
2026-01-22T16:10:00,run_022,test,arc,normal,600.0,395.3,379.6,390.56,28.8,47.26,45.52,45.43,57.66,0.0,0,0,0,0,0
2026-01-22T16:15:00,run_022,test,arc,normal,600.0,391.98,388.99,386.12,28.79,47.05,45.22,45.25,57.09,2.59,2,0,0,0,0
2026-01-22T16:20:00,run_022,test,arc,normal,600.0,405.22,402.47,399.51,28.75,46.67,45.16,45.38,56.85,2.77,3,0,0,0,0
2026-01-22T16:25:00,run_022,test,arc,normal,600.0,399.31,392.82,383.94,28.71,46.53,44.97,45.16,56.67,4.42,4,0,0,0,0
2026-01-22T16:30:00,run_022,test,arc,normal,600.0,388.29,388.79,377.45,28.8,46.45,44.81,44.87,56.68,6.73,2,0,0,0,0
2026-01-22T16:35:00,run_022,test,arc,normal,600.0,366.87,374.2,385.66,28.72,46.21,44.52,44.69,56.51,1.63,1,0,0,0,0
2026-01-22T16:40:00,run_022,test,arc,normal,600.0,396.79,390.95,383.93,28.71,45.97,44.33,44.28,56.34,1.76,3,0,0,0,0
2026-01-22T16:45:00,run_022,test,arc,normal,600.0,395.01,393.72,392.75,28.65,45.87,44.27,44.34,55.86,0.62,3,0,0,0,0
2026-01-22T16:50:00,run_022,test,arc,normal,600.0,407.12,399.68,394.24,28.6,46.27,44.01,44.48,55.25,1.9,3,0,0,0,0
2026-01-22T16:55:00,run_022,test,arc,normal,600.0,407.03,403.09,395.18,28.46,46.17,44.13,44.24,54.95,0.88,0,0,0,0,0
2026-01-22T17:00:00,run_022,test,arc,normal,600.0,392.66,391.25,410.12,28.41,46.13,43.88,44.13,54.82,0.7,0,0,0,0,0
2026-01-22T17:05:00,run_022,test,arc,normal,600.0,390.32,380.94,399.96,28.37,46.1,43.69,44.24,55.02,2.65,0,0,0,0,0
2026-01-22T17:10:00,run_022,test,arc,normal,600.0,380.61,388.76,377.87,28.34,45.83,43.61,44.09,54.93,0.64,1,0,0,0,0
2026-01-22T17:15:00,run_022,test,arc,normal,600.0,374.25,371.78,372.72,28.38,45.69,43.5,44.01,54.95,2.97,2,0,0,0,0
2026-01-22T17:20:00,run_022,test,arc,normal,600.0,387.21,376.68,372.22,28.41,45.64,43.36,43.84,55.02,4.94,0,0,0,0,0
2026-01-22T17:25:00,run_022,test,arc,normal,600.0,372.65,384.91,385.18,28.4,45.39,43.41,43.77,54.82,4.68,5,0,0,0,0
2026-01-22T17:30:00,run_022,test,arc,normal,600.0,377.58,386.34,381.92,28.28,45.17,43.55,43.78,54.62,2.34,5,0,0,0,0
2026-01-22T17:35:00,run_022,test,arc,normal,600.0,370.32,375.78,362.5,28.21,44.86,43.35,43.62,54.75,3.47,2,0,0,0,0
2026-01-22T17:40:00,run_022,test,arc,normal,600.0,367.83,388.7,370.19,28.16,44.77,43.31,43.3,54.84,1.06,2,0,0,0,0
2026-01-22T17:45:00,run_022,test,arc,normal,600.0,370.09,369.85,371.78,28.11,44.67,43.0,43.18,54.84,1.15,5,0,0,0,0
2026-01-22T17:50:00,run_022,test,arc,normal,600.0,371.73,372.55,373.49,28.14,44.64,42.77,42.89,55.32,2.43,4,0,0,0,0
2026-01-22T17:55:00,run_022,test,arc,normal,600.0,358.91,353.24,341.99,28.11,44.38,42.57,42.75,55.18,1.27,2,0,0,0,0
2026-01-22T18:00:00,run_022,test,arc,normal,600.0,355.27,359.29,363.29,28.02,44.08,42.34,42.55,55.43,2.47,2,0,0,0,0
2026-01-22T18:05:00,run_022,test,arc,normal,600.0,337.81,346.46,347.41,27.95,43.84,42.03,42.21,55.4,5.99,6,0,0,0,0
2026-01-22T18:10:00,run_022,test,arc,normal,600.0,347.18,344.0,348.77,27.87,43.75,41.51,41.94,55.32,0.6,2,0,0,0,0
2026-01-22T18:15:00,run_022,test,arc,normal,600.0,331.33,343.48,330.04,27.82,43.11,41.39,41.37,55.06,3.66,2,0,0,0,0
2026-01-22T18:20:00,run_022,test,arc,normal,600.0,329.31,343.28,330.6,27.82,42.75,41.12,41.06,54.83,2.73,1,0,0,0,0
2026-01-22T18:25:00,run_022,test,arc,normal,600.0,332.01,329.16,335.67,27.8,42.5,40.98,40.98,54.99,3.82,6,0,0,0,0
2026-01-22T18:30:00,run_022,test,arc,normal,600.0,317.43,320.03,323.78,27.82,41.95,40.61,40.74,54.72,2.59,2,0,0,0,0
2026-01-22T18:35:00,run_022,test,arc,normal,600.0,321.29,333.58,323.79,27.75,41.62,40.33,40.47,55.15,3.27,0,0,0,0,0
2026-01-22T18:40:00,run_022,test,arc,normal,600.0,337.01,331.31,337.18,27.68,41.5,40.15,40.24,55.19,3.65,1,0,0,0,0
2026-01-22T18:45:00,run_022,test,arc,normal,600.0,324.02,326.18,320.07,27.61,41.31,39.79,39.87,55.2,4.84,2,0,0,0,0
2026-01-22T18:50:00,run_022,test,arc,normal,600.0,313.43,314.41,321.42,27.54,40.96,39.51,39.72,55.64,3.42,1,0,0,0,0
2026-01-22T18:55:00,run_022,test,arc,normal,600.0,311.55,313.74,314.71,27.41,40.64,39.2,39.71,55.44,2.76,4,0,0,0,0
2026-01-22T19:00:00,run_022,test,arc,normal,600.0,314.58,316.75,319.7,27.34,40.3,39.03,39.34,55.42,5.72,6,0,0,0,0
2026-01-22T19:05:00,run_022,test,arc,normal,600.0,333.59,329.22,333.71,27.33,40.1,38.81,39.24,55.22,3.5,6,0,0,0,0
2026-01-22T19:10:00,run_022,test,arc,normal,600.0,322.56,318.51,324.3,27.2,40.1,38.48,39.07,55.13,2.78,2,0,0,0,0
2026-01-22T19:15:00,run_022,test,arc,critical,600.0,308.57,315.45,318.74,27.15,39.75,38.36,38.91,54.99,4.19,3,1,0,0,0
2026-01-22T19:20:00,run_022,test,arc,normal,600.0,318.78,316.56,319.53,27.0,39.81,37.97,38.57,54.86,0.16,1,0,0,0,0
2026-01-22T19:25:00,run_022,test,arc,normal,600.0,309.76,297.59,302.88,26.99,39.37,37.62,38.22,55.01,4.28,6,0,0,0,0
2026-01-22T19:30:00,run_022,test,arc,normal,600.0,306.84,319.74,311.34,26.89,39.12,37.53,37.94,54.97,4.89,5,0,0,0,0
2026-01-22T19:35:00,run_022,test,arc,normal,600.0,303.29,305.92,301.34,26.84,39.08,37.46,37.82,55.16,0.3,1,0,0,0,0
2026-01-22T19:40:00,run_022,test,arc,normal,600.0,296.01,294.26,296.76,26.78,38.73,37.08,37.64,55.42,2.03,2,0,0,0,0
2026-01-22T19:45:00,run_022,test,arc,normal,600.0,288.87,296.28,292.3,26.78,38.37,36.7,37.28,55.07,4.96,4,0,0,0,0
2026-01-22T19:50:00,run_022,test,arc,normal,600.0,295.11,298.2,297.22,26.7,37.93,36.33,37.06,55.13,3.57,4,0,0,0,0
